Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","230","Ukraine","5532","Producer Price (USD/tonne)","339","Oilseeds nes","2018","2018","7021","Annual value","USD","292","","Official data"
"PP","Producer Prices","230","Ukraine","5532","Producer Price (USD/tonne)","403","Onions, dry","2018","2018","7021","Annual value","USD","154","","Official data"
"PP","Producer Prices","230","Ukraine","5532","Producer Price (USD/tonne)","534","Peaches and nectarines","2018","2018","7021","Annual value","USD","325","","Official data"
"PP","Producer Prices","230","Ukraine","5532","Producer Price (USD/tonne)","521","Pears","2018","2018","7021","Annual value","USD","355","","Official data"
"PP","Producer Prices","230","Ukraine","5532","Producer Price (USD/tonne)","187","Peas, dry","2018","2018","7021","Annual value","USD","186","","Official data"
"PP","Producer Prices","230","Ukraine","5532","Producer Price (USD/tonne)","536","Plums and sloes","2018","2018","7021","Annual value","USD","210","","Official data"
"PP","Producer Prices","230","Ukraine","5532","Producer Price (USD/tonne)","116","Potatoes","2018","2018","7021","Annual value","USD","138","","Official data"
"PP","Producer Prices","230","Ukraine","5532","Producer Price (USD/tonne)","270","Rapeseed","2018","2018","7021","Annual value","USD","381","","Official data"
"PP","Producer Prices","230","Ukraine","5532","Producer Price (USD/tonne)","547","Raspberries","2018","2018","7021","Annual value","USD","940","","Official data"
"PP","Producer Prices","230","Ukraine","5532","Producer Price (USD/tonne)","27","Rice, paddy","2018","2018","7021","Annual value","USD","291","","Official data"
"PP","Producer Prices","230","Ukraine","5532","Producer Price (USD/tonne)","71","Rye","2018","2018","7021","Annual value","USD","118","","Official data"
"PP","Producer Prices","230","Ukraine","5532","Producer Price (USD/tonne)","236","Soybeans","2018","2018","7021","Annual value","USD","352","","Official data"
"PP","Producer Prices","230","Ukraine","5532","Producer Price (USD/tonne)","544","Strawberries","2018","2018","7021","Annual value","USD","1009","","Official data"
"PP","Producer Prices","230","Ukraine","5532","Producer Price (USD/tonne)","157","Sugar beet","2018","2018","7021","Annual value","USD","28","","Official data"
"PP","Producer Prices","230","Ukraine","5532","Producer Price (USD/tonne)","267","Sunflower seed","2018","2018","7021","Annual value","USD","329","","Official data"
"PP","Producer Prices","230","Ukraine","5532","Producer Price (USD/tonne)","388","Tomatoes","2018","2018","7021","Annual value","USD","120","","Official data"
"PP","Producer Prices","230","Ukraine","5532","Producer Price (USD/tonne)","463","Vegetables, fresh nes","2018","2018","7021","Annual value","USD","350","","Official data"
"PP","Producer Prices","230","Ukraine","5532","Producer Price (USD/tonne)","567","Watermelons","2018","2018","7021","Annual value","USD","98","","Official data"
"PP","Producer Prices","230","Ukraine","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","169","","Official data"
"PP","Producer Prices","230","Ukraine","5532","Producer Price (USD/tonne)","987","Wool, greasy","2018","2018","7021","Annual value","USD","858","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","515","Apples","2016","2016","7021","Annual value","USD","930","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","367","Asparagus","2016","2016","7021","Annual value","USD","12786","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","44","Barley","2016","2016","7021","Annual value","USD","138","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","176","Beans, dry","2016","2016","7021","Annual value","USD","180","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","414","Beans, green","2016","2016","7021","Annual value","USD","2701","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2016","2016","7021","Annual value","USD","435","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2016","2016","7021","Annual value","USD","524","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2016","2016","7021","Annual value","USD","903","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","531","Cherries","2016","2016","7021","Annual value","USD","7162","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2016","2016","7021","Annual value","USD","1095","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","407","Leeks, other alliaceous vegetables","2016","2016","7021","Annual value","USD","1379","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2016","2016","7021","Annual value","USD","2210","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2016","2016","7021","Annual value","USD","2320","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","1056","Meat live weight, pig","2016","2016","7021","Annual value","USD","1411","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","1013","Meat live weight, sheep","2016","2016","7021","Annual value","USD","2155","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2016","2016","7021","Annual value","USD","297","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","75","Oats","2016","2016","7021","Annual value","USD","154","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","403","Onions, dry","2016","2016","7021","Annual value","USD","485","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","521","Pears","2016","2016","7021","Annual value","USD","909","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","187","Peas, dry","2016","2016","7021","Annual value","USD","167","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","417","Peas, green","2016","2016","7021","Annual value","USD","2364","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","536","Plums and sloes","2016","2016","7021","Annual value","USD","2210","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","116","Potatoes","2016","2016","7021","Annual value","USD","254","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","270","Rapeseed","2016","2016","7021","Annual value","USD","378","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","544","Strawberries","2016","2016","7021","Annual value","USD","3821","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","157","Sugar beet","2016","2016","7021","Annual value","USD","36","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","388","Tomatoes","2016","2016","7021","Annual value","USD","666","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","15","Wheat","2016","2016","7021","Annual value","USD","162","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","987","Wool, greasy","2016","2016","7021","Annual value","USD","972","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","515","Apples","2017","2017","7021","Annual value","USD","1054","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","367","Asparagus","2017","2017","7021","Annual value","USD","9167","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","44","Barley","2017","2017","7021","Annual value","USD","174","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","176","Beans, dry","2017","2017","7021","Annual value","USD","203","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","414","Beans, green","2017","2017","7021","Annual value","USD","2519","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2017","2017","7021","Annual value","USD","422","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2017","2017","7021","Annual value","USD","440","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2017","2017","7021","Annual value","USD","725","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","531","Cherries","2017","2017","7021","Annual value","USD","4992","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2017","2017","7021","Annual value","USD","997","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","407","Leeks, other alliaceous vegetables","2017","2017","7021","Annual value","USD","1326","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2017","2017","7021","Annual value","USD","641","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2017","2017","7021","Annual value","USD","2505","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","1056","Meat live weight, pig","2017","2017","7021","Annual value","USD","1494","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","1013","Meat live weight, sheep","2017","2017","7021","Annual value","USD","2342","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2017","2017","7021","Annual value","USD","359","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","75","Oats","2017","2017","7021","Annual value","USD","150","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","403","Onions, dry","2017","2017","7021","Annual value","USD","465","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","521","Pears","2017","2017","7021","Annual value","USD","878","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","187","Peas, dry","2017","2017","7021","Annual value","USD","189","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","417","Peas, green","2017","2017","7021","Annual value","USD","2136","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","536","Plums and sloes","2017","2017","7021","Annual value","USD","1887","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","116","Potatoes","2017","2017","7021","Annual value","USD","235","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","270","Rapeseed","2017","2017","7021","Annual value","USD","233","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","544","Strawberries","2017","2017","7021","Annual value","USD","3045","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","157","Sugar beet","2017","2017","7021","Annual value","USD","33","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","388","Tomatoes","2017","2017","7021","Annual value","USD","1272","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","15","Wheat","2017","2017","7021","Annual value","USD","185","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","987","Wool, greasy","2017","2017","7021","Annual value","USD","785","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","515","Apples","2018","2018","7021","Annual value","USD","1094","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","367","Asparagus","2018","2018","7021","Annual value","USD","8040","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","44","Barley","2018","2018","7021","Annual value","USD","207","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","176","Beans, dry","2018","2018","7021","Annual value","USD","237","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","414","Beans, green","2018","2018","7021","Annual value","USD","2611","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2018","2018","7021","Annual value","USD","527","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2018","2018","7021","Annual value","USD","632","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2018","2018","7021","Annual value","USD","870","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","531","Cherries","2018","2018","7021","Annual value","USD","4549","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2018","2018","7021","Annual value","USD","1220","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","550","Currants","2018","2018","7021","Annual value","USD","7912","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","549","Gooseberries","2018","2018","7021","Annual value","USD","4220","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","407","Leeks, other alliaceous vegetables","2018","2018","7021","Annual value","USD","1631","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2018","2018","7021","Annual value","USD","667","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2018","2018","7021","Annual value","USD","2602","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","1056","Meat live weight, pig","2018","2018","7021","Annual value","USD","1438","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","1013","Meat live weight, sheep","2018","2018","7021","Annual value","USD","2663","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2018","2018","7021","Annual value","USD","379","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","75","Oats","2018","2018","7021","Annual value","USD","198","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","403","Onions, dry","2018","2018","7021","Annual value","USD","550","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","521","Pears","2018","2018","7021","Annual value","USD","941","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","187","Peas, dry","2018","2018","7021","Annual value","USD","228","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","417","Peas, green","2018","2018","7021","Annual value","USD","2808","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","536","Plums and sloes","2018","2018","7021","Annual value","USD","1980","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","116","Potatoes","2018","2018","7021","Annual value","USD","230","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","270","Rapeseed","2018","2018","7021","Annual value","USD","402","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","547","Raspberries","2018","2018","7021","Annual value","USD","10023","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","544","Strawberries","2018","2018","7021","Annual value","USD","3006","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","157","Sugar beet","2018","2018","7021","Annual value","USD","38","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","388","Tomatoes","2018","2018","7021","Annual value","USD","1447","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","15","Wheat","2018","2018","7021","Annual value","USD","217","","Official data"
"PP","Producer Prices","229","United Kingdom of Great Britain and Northern Ireland","5532","Producer Price (USD/tonne)","987","Wool, greasy","2018","2018","7021","Annual value","USD","801","","Official data"
"PP","Producer Prices","215","United Republic of Tanzania","5532","Producer Price (USD/tonne)","486","Bananas","2016","2016","7021","Annual value","USD","396","","Official data"
"PP","Producer Prices","215","United Republic of Tanzania","5532","Producer Price (USD/tonne)","176","Beans, dry","2016","2016","7021","Annual value","USD","594","","Official data"
"PP","Producer Prices","215","United Republic of Tanzania","5532","Producer Price (USD/tonne)","414","Beans, green","2016","2016","7021","Annual value","USD","606","","Official data"
"PP","Producer Prices","215","United Republic of Tanzania","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2016","2016","7021","Annual value","USD","365","","Official data"
"PP","Producer Prices","215","United Republic of Tanzania","5532","Producer Price (USD/tonne)","125","Cassava","2016","2016","7021","Annual value","USD","167","","Official data"
"PP","Producer Prices","215","United Republic of Tanzania","5532","Producer Price (USD/tonne)","195","Cow peas, dry","2016","2016","7021","Annual value","USD","456","","Official data"
"PP","Producer Prices","215","United Republic of Tanzania","5532","Producer Price (USD/tonne)","242","Groundnuts, with shell","2016","2016","7021","Annual value","USD","349","","Official data"
"PP","Producer Prices","215","United Republic of Tanzania","5532","Producer Price (USD/tonne)","56","Maize","2016","2016","7021","Annual value","USD","198","","Official data"
"PP","Producer Prices","215","United Republic of Tanzania","5532","Producer Price (USD/tonne)","79","Millet","2016","2016","7021","Annual value","USD","427","","Official data"
"PP","Producer Prices","215","United Republic of Tanzania","5532","Producer Price (USD/tonne)","403","Onions, dry","2016","2016","7021","Annual value","USD","602","","Official data"
"PP","Producer Prices","215","United Republic of Tanzania","5532","Producer Price (USD/tonne)","417","Peas, green","2016","2016","7021","Annual value","USD","671","","Official data"
"PP","Producer Prices","215","United Republic of Tanzania","5532","Producer Price (USD/tonne)","197","Pigeon peas","2016","2016","7021","Annual value","USD","452","","Official data"
"PP","Producer Prices","215","United Republic of Tanzania","5532","Producer Price (USD/tonne)","116","Potatoes","2016","2016","7021","Annual value","USD","158","","Official data"
"PP","Producer Prices","215","United Republic of Tanzania","5532","Producer Price (USD/tonne)","27","Rice, paddy","2016","2016","7021","Annual value","USD","311","","Official data"
"PP","Producer Prices","215","United Republic of Tanzania","5532","Producer Price (USD/tonne)","289","Sesame seed","2016","2016","7021","Annual value","USD","724","","Official data"
"PP","Producer Prices","215","United Republic of Tanzania","5532","Producer Price (USD/tonne)","83","Sorghum","2016","2016","7021","Annual value","USD","195","","Official data"
"PP","Producer Prices","215","United Republic of Tanzania","5532","Producer Price (USD/tonne)","236","Soybeans","2016","2016","7021","Annual value","USD","592","","Official data"
"PP","Producer Prices","215","United Republic of Tanzania","5532","Producer Price (USD/tonne)","267","Sunflower seed","2016","2016","7021","Annual value","USD","209","","Official data"
"PP","Producer Prices","215","United Republic of Tanzania","5532","Producer Price (USD/tonne)","122","Sweet potatoes","2016","2016","7021","Annual value","USD","158","","Official data"
"PP","Producer Prices","215","United Republic of Tanzania","5532","Producer Price (USD/tonne)","388","Tomatoes","2016","2016","7021","Annual value","USD","290","","Official data"
"PP","Producer Prices","215","United Republic of Tanzania","5532","Producer Price (USD/tonne)","15","Wheat","2016","2016","7021","Annual value","USD","392","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","221","Almonds, with shell","2016","2016","7021","Annual value","USD","5269","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","515","Apples","2016","2016","7021","Annual value","USD","697","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","526","Apricots","2016","2016","7021","Annual value","USD","808","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","226","Areca nuts","2016","2016","7021","Annual value","USD","2205","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","366","Artichokes","2016","2016","7021","Annual value","USD","1737","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","367","Asparagus","2016","2016","7021","Annual value","USD","2420","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","572","Avocados","2016","2016","7021","Annual value","USD","2998","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","486","Bananas","2016","2016","7021","Annual value","USD","2227","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","44","Barley","2016","2016","7021","Annual value","USD","228","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","176","Beans, dry","2016","2016","7021","Annual value","USD","644","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","414","Beans, green","2016","2016","7021","Annual value","USD","614","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","558","Berries nes","2016","2016","7021","Annual value","USD","1003","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","552","Blueberries","2016","2016","7021","Annual value","USD","2690","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2016","2016","7021","Annual value","USD","445","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2016","2016","7021","Annual value","USD","546","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2016","2016","7021","Annual value","USD","1246","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","531","Cherries","2016","2016","7021","Annual value","USD","2480","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","530","Cherries, sour","2016","2016","7021","Annual value","USD","608","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","191","Chick peas","2016","2016","7021","Annual value","USD","635","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2016","2016","7021","Annual value","USD","749","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","656","Coffee, green","2016","2016","7021","Annual value","USD","36376","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","767","Cotton lint","2016","2016","7021","Annual value","USD","1554","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","329","Cottonseed","2016","2016","7021","Annual value","USD","215","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","554","Cranberries","2016","2016","7021","Annual value","USD","675","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2016","2016","7021","Annual value","USD","439","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","577","Dates","2016","2016","7021","Annual value","USD","2227","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2016","2016","7021","Annual value","USD","1077","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","569","Figs","2016","2016","7021","Annual value","USD","1020","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","541","Fruit, stone nes","2016","2016","7021","Annual value","USD","976","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","406","Garlic","2016","2016","7021","Annual value","USD","1631","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","507","Grapefruit (inc. pomelos)","2016","2016","7021","Annual value","USD","293","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","560","Grapes","2016","2016","7021","Annual value","USD","902","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","242","Groundnuts, with shell","2016","2016","7021","Annual value","USD","434","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","225","Hazelnuts, with shell","2016","2016","7021","Annual value","USD","2976","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","1182","Honey, natural","2016","2016","7021","Annual value","USD","4670","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","677","Hops","2016","2016","7021","Annual value","USD","12610","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","592","Kiwi fruit","2016","2016","7021","Annual value","USD","1731","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","497","Lemons and limes","2016","2016","7021","Annual value","USD","796","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","201","Lentils","2016","2016","7021","Annual value","USD","628","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2016","2016","7021","Annual value","USD","602","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","333","Linseed","2016","2016","7021","Annual value","USD","315","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","56","Maize","2016","2016","7021","Annual value","USD","132","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","446","Maize, green","2016","2016","7021","Annual value","USD","264","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2016","2016","7021","Annual value","USD","2624","","Official data"
"PP","Producer Prices","231","United States of America","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2016","2016","7021","Annual value","USD","1054","","Official data"
